local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-01-01,01,2280.5868188558848,54
2023-01-01,02,2292.0891534306143,54
2023-01-01,03,2830.492148719759,56
2023-01-01,04,3483.635325322697,53
2023-01-01,05,4000.1565449055834,57
2023-01-01,06,5134.933130025613,58
2023-01-01,07,6331.849661863451,57
2023-01-01,08,7559.387009682917,58
2023-01-01,09,8465.161682425061,58
2023-01-01,10,8020.554464661266,61
2023-01-01,11,8248.023383381904,62
2023-01-01,12,9554.50502240399,60
2023-01-01,13,9241.832902071219,60
2023-01-01,14,8350.528908310178,59
2023-01-01,15,7306.150127513458,59
2023-01-01,16,6414.182161977307,59
2023-01-01,17,5966.372256827678,57
2023-01-01,18,5190.189251722045,57
2023-01-01,19,5672.320639070465,57
2023-01-01,20,5802.976614405324,57
2023-01-01,21,4993.839127814367,57
2023-01-01,22,4336.799999178051,57
2023-01-01,23,4437.782294739898,56
2023-01-01,24,4471.674148143029,54
2023-01-02,01,4286.416258596042,54
2023-01-02,02,4045.921775934241,55
2023-01-02,03,4507.382159636906,58
2023-01-02,04,4474.867071238053,58
2023-01-02,05,4215.703264546639,58
2023-01-02,06,3718.427462151183,55
2023-01-02,07,3266.721604968176,57
2023-01-02,08,3211.504540434986,58
2023-01-02,09,2999.9807086078404,58
2023-01-02,10,2559.1913285509363,58
2023-01-02,11,2345.3435955109003,56
2023-01-02,12,2441.1019954891494,58
2023-01-02,13,2511.854046701793,57
2023-01-02,14,2375.64218989578,57
2023-01-02,15,2186.185655300291,52
2023-01-02,16,2175.171535266084,52
2023-01-02,17,2253.9205406524993,56
2023-01-02,18,2185.863433703545,56
2023-01-02,19,2083.396965938506,55
2023-01-02,20,2006.0637827196083,57
2023-01-02,21,1995.3328271189039,55
2023-01-02,22,2163.434857711902,56
2023-01-02,23,1835.4035079342686,54
2023-01-02,24,1549.8272946005436,49
2023-01-03,01,1801.1210828987191,47
2023-01-03,02,1870.1546189287199,41
2023-01-03,03,1714.3458304660994,40
2023-01-03,04,1594.245053497358,44
2023-01-03,05,1550.5010306664656,48
2023-01-03,06,1650.370197075921,47
2023-01-03,07,1725.496650571654,49
2023-01-03,08,1819.8099355099525,50
2023-01-03,09,1798.3675528901674,50
2023-01-03,10,1675.5523030761149,50
2023-01-03,11,1310.3678267646537,45
2023-01-03,12,1281.9927976694376,46
2023-01-03,13,1334.8273752448738,50
2023-01-03,14,1395.7272570297553,57
2023-01-03,15,1814.9277901047194,56
2023-01-03,16,2436.4737216449876,57
2023-01-03,17,2485.04130413625,51
2023-01-03,18,1813.7267823350317,49
2023-01-03,19,1459.3220830783264,50
2023-01-03,20,1517.6148992168137,49
2023-01-03,21,1192.5714224271821,48
2023-01-03,22,1227.1565404778555,45
2023-01-03,23,1106.1965059177917,42
2023-01-03,24,806.7940567964464,39
2023-01-04,01,727.6349511959913,37
2023-01-04,02,869.9983112125984,42
2023-01-04,03,1189.1343920618979,46
2023-01-04,04,1675.0640885355913,48
2023-01-04,05,1724.5397500722277,50
2023-01-04,06,1716.7673745870952,45
2023-01-04,07,1704.884232670758,42
2023-01-04,08,1484.1331460277224,37
2023-01-04,09,1417.2868111392672,39
2023-01-04,10,1056.0568726060444,32
2023-01-04,11,971.9668001463039,44
2023-01-04,12,767.2975004681076,40
2023-01-04,13,756.6934806479406,31
2023-01-04,14,610.043596965539,32
2023-01-04,15,546.1167850294121,34
2023-01-04,16,821.6846002824085,38
2023-01-04,17,779.0537066039095,41
2023-01-04,18,1027.5060862762393,43
2023-01-04,19,1537.5047595977344,51
2023-01-04,20,2345.841574342234,53
2023-01-04,21,3503.1834355252527,55
2023-01-04,22,4377.985777816601,54
2023-01-04,23,5393.374379197049,53
2023-01-04,24,5615.892802476777,53
2023-01-05,01,5701.925968807806,54
2023-01-05,02,5789.267550107429,53
2023-01-05,03,4544.320471772904,53
2023-01-05,04,3301.052851457777,52
2023-01-05,05,3181.225474631727,52
2023-01-05,06,2794.403329884272,51
2023-01-05,07,2737.682564566271,50
2023-01-05,08,2260.140393898767,51
2023-01-05,09,2337.3075841738873,52
2023-01-05,10,2065.948178260202,49
2023-01-05,11,1825.151002583278,50
2023-01-05,12,1857.8906696707734,45
2023-01-05,13,1438.2898006725804,44
2023-01-05,14,1038.002698897491,43
2023-01-05,15,771.5449669706608,43
2023-01-05,16,816.1482473928736,42
2023-01-05,17,901.0975774439353,41
2023-01-05,18,1043.168008736228,40
2023-01-05,19,949.1574168130533,39
2023-01-05,20,837.0438297272729,39
2023-01-05,21,799.5880101783218,38
2023-01-05,22,622.1610818613281,36
2023-01-05,23,443.9530102794973,35
2023-01-05,24,487.804440309304,34
2023-01-06,01,514.6464757472773,37
2023-01-06,02,470.5021169931568,36
2023-01-06,03,376.31576783539333,36
2023-01-06,04,407.02446243431154,36
2023-01-06,05,426.4163439838987,34
2023-01-06,06,340.82257073934625,32
2023-01-06,07,215.78106262050738,32
2023-01-06,08,204.59118535171234,27
2023-01-06,09,137.62767897353058,28
2023-01-06,10,110.03379314315117,30
2023-01-06,11,172.09562553447864,31
2023-01-06,12,219.53055029172668,30
2023-01-06,13,99.38095186893179,27
2023-01-06,14,56.496186629361326,25
2023-01-06,15,53.85982811053526,29
2023-01-06,16,63.809640446401005,28
2023-01-06,17,98.46310853274794,30
2023-01-06,18,132.931055093696,31
2023-01-06,19,137.14922872381766,30
2023-01-06,20,142.36336001660692,32
2023-01-06,21,170.54310329561437,32
2023-01-06,22,187.63061221393144,33
2023-01-06,23,134.5226344958021,31
