local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-07-16,07,6404.689059953936,56
2023-07-16,08,7113.226806607789,58
2023-07-16,09,7816.024403286811,58
2023-07-16,10,9080.752471185995,57
2023-07-16,11,10903.565933767184,57
2023-07-16,12,14167.953520170664,57
2023-07-16,13,17500.728539288626,57
2023-07-16,14,16476.015641868078,57
2023-07-16,15,16472.692397145798,56
2023-07-16,16,16236.824416361902,56
2023-07-16,17,16767.499908293263,56
2023-07-16,18,17826.18680341173,54
2023-07-16,19,16997.490414940272,56
2023-07-16,20,15594.367056499623,55
2023-07-16,21,14788.6587327599,53
2023-07-16,22,13173.12236041813,53
2023-07-16,23,11009.168214404603,53
2023-07-16,24,10522.656172997271,54
2023-07-17,01,9773.635263363038,53
2023-07-17,02,8677.843379651307,52
2023-07-17,03,6163.959803832493,52
2023-07-17,04,6162.668956708966,52
2023-07-17,05,6233.967661659482,52
2023-07-17,06,6959.1216319246805,50
2023-07-17,07,6696.173326379139,52
2023-07-17,08,4873.689441786934,43
2023-07-17,09,3044.4492084205294,41
2023-07-17,10,2064.0920153509414,43
2023-07-17,11,1411.3628081652896,43
2023-07-17,12,1769.7239415221181,49
2023-07-17,13,2533.7955793200167,50
2023-07-17,14,3383.5300294217104,56
2023-07-17,15,3914.2604510179194,56
2023-07-17,16,4059.4670199984203,56
2023-07-17,17,4449.275386470943,56
2023-07-17,18,4575.531221084781,55
2023-07-17,19,4356.581577068789,53
2023-07-17,20,4501.211384568566,54
2023-07-17,21,3634.50366803412,49
2023-07-17,22,3611.872646123786,47
2023-07-17,23,3419.454030221122,49
2023-07-17,24,3033.5456699515953,51
2023-07-18,01,2704.0775402958225,50
2023-07-18,02,2462.4968743694994,48
2023-07-18,03,1887.1086352657644,46
2023-07-18,04,1844.977582340459,45
2023-07-18,05,1826.6860039517674,37
2023-07-18,06,1865.7409956465413,40
2023-07-18,07,1928.498137715851,39
2023-07-18,08,2277.4388335541794,43
2023-07-18,09,1795.9253916464604,50
2023-07-18,10,1342.6732622942422,49
2023-07-18,11,1871.3163566268786,52
2023-07-18,12,2970.074442239484,53
2023-07-18,13,4832.959095314816,55
2023-07-18,14,6510.620918580337,55
2023-07-18,15,6523.282206323864,56
2023-07-18,16,6689.7465555939225,58
2023-07-18,17,7526.737323454848,58
2023-07-18,18,6293.8684611575845,58
2023-07-18,19,4015.5782177985275,56
2023-07-18,20,4346.556913237149,52
2023-07-18,21,3896.6829582720306,47
2023-07-18,22,2698.145136494086,43
2023-07-18,23,3652.0536959475935,45
2023-07-18,24,4156.77492124637,47
2023-07-19,01,3593.1141655840306,50
2023-07-19,02,3771.1961389658254,46
2023-07-19,03,2006.5806562729833,45
2023-07-19,04,2331.462158915374,41
2023-07-19,05,3282.8439537866616,46
2023-07-19,06,3511.571078142552,51
2023-07-19,07,4081.2740969362876,49
2023-07-19,08,3383.2004514327245,44
2023-07-19,09,2636.8436305427945,47
2023-07-19,10,2969.744864250498,41
2023-07-19,11,3483.0351172628966,47
2023-07-19,12,3582.3479512771755,52
2023-07-19,13,4130.024174473718,56
2023-07-19,14,4106.184699937104,58
2023-07-19,15,5133.287037777796,59
2023-07-19,16,6603.479516976985,58
2023-07-19,17,6398.5918671577065,58
2023-07-19,18,6155.912607934762,57
2023-07-19,19,5860.912842960388,57
2023-07-19,20,5348.666253579777,47
2023-07-19,21,6081.34558792681,48
2023-07-19,22,7103.97115808378,49
2023-07-19,23,7493.944313550795,43
2023-07-19,24,7259.477039220075,42
2023-07-20,01,8221.26800557682,43
2023-07-20,02,7923.686546355387,45
2023-07-20,03,8054.940980468832,47
2023-07-20,04,7930.690078621327,49
2023-07-20,05,8113.633327340662,48
2023-07-20,06,7458.624539064523,50
2023-07-20,07,5716.859796941336,54
2023-07-20,08,3143.075421624421,51
2023-07-20,09,863.7415146335757,45
2023-07-20,10,362.2336747274073,34
2023-07-20,11,234.43980949830524,31
2023-07-20,12,93.68254336910957,25
2023-07-20,13,83.05365322432931,27
2023-07-20,14,93.02338739113868,27
2023-07-20,15,102.99312155794807,30
2023-07-20,16,114.72060499934642,26
2023-07-20,17,136.39035777513868,29
2023-07-20,18,210.62779979410772,39
2023-07-20,19,282.7504497170868,34
2023-07-20,20,602.8805363516049,34
2023-07-20,21,635.4538275963317,42
2023-07-20,22,2199.3288501646325,48
2023-07-20,23,4139.719260316374,45
2023-07-20,24,4700.001841591613,48
2023-07-21,01,4400.003477117621,47
2023-07-21,02,3750.624979486652,47
2023-07-21,03,4225.546861614663,45
2023-07-21,04,4855.288004068581,39
2023-07-21,05,5718.425292389016,39
2023-07-21,06,5659.760410349611,47
2023-07-21,07,5997.742638054171,51
2023-07-21,08,4886.488053692534,51
2023-07-21,09,3939.4457023428918,52
2023-07-21,10,3804.593375183018,51
2023-07-21,11,3868.037138062714,53
2023-07-21,12,4134.143899336036,54
2023-07-21,13,4114.643868321066,55
2023-07-21,14,4986.817086506184,51
2023-07-21,15,5774.70073400828,57
2023-07-21,16,5598.266650571411,56
2023-07-21,17,4803.956232284098,57
2023-07-21,18,4372.456250204918,54
2023-07-21,19,3623.929707554169,55
2023-07-21,20,3310.6658290235137,51
2023-07-21,21,2442.9144488572815,49
2023-07-21,22,1797.6831409210497,48
2023-07-21,23,3351.2863161659675,47
2023-07-21,24,2255.6042917838945,48
2023-07-22,01,1486.3143358270602,39
2023-07-22,02,1610.3180541828297,34
2023-07-22,03,1852.0635091036459,40
2023-07-22,04,2657.7169031785384,41
2023-07-22,05,3041.3182175251677,37
2023-07-22,06,2639.699973114003,38
2023-07-22,07,2496.3884775701677,37
2023-07-22,08,2221.9873369073803,34
2023-07-22,09,1790.5422844930313,36
2023-07-22,10,2173.1274000402877,36
2023-07-22,11,2457.7179935292115,38
2023-07-22,12,2487.544801532394,45
2023-07-22,13,2846.784809526518,49
2023-07-22,14,3084.2732154229366,54
2023-07-22,15,3781.8250291106087,54
2023-07-22,16,4766.878708523237,55
2023-07-22,17,5282.778120615105,55
2023-07-22,18,5884.724852664582,53
2023-07-22,19,6221.141584921465,52
2023-07-22,20,6484.749046444983,50
2023-07-22,21,6162.916140200705,51
2023-07-22,22,5465.391791345452,46
2023-07-22,23,5525.567239167709,44
2023-07-22,24,4083.8008615185126,42
2023-07-23,01,3489.434423215696,43
2023-07-23,02,4310.6054476053205,40
2023-07-23,03,4297.0103555596725,44
2023-07-23,04,4232.4405345509385,43
2023-07-23,05,4749.10896195044,43
2023-07-23,06,3834.310323856536,50
2023-07-23,07,3852.382183585906,48
2023-07-23,08,2963.3180934652823,47
2023-07-23,09,2197.5985657224587,34
2023-07-23,10,1841.6268727857744,25
2023-07-23,11,2204.657027653229,27
2023-07-23,12,2631.4330585569514,35
2023-07-23,13,3143.295140283745,42
2023-07-23,14,3209.2931325780783,48
2023-07-23,15,2908.8553307854404,49
2023-07-23,16,2575.7618432508284,49
2023-07-23,17,2071.068082784468,56
2023-07-23,18,2006.1961486191678,51
2023-07-23,19,1843.329692395532,47
2023-07-23,20,1762.445760932024,44
2023-07-23,21,2131.545643763293,45
2023-07-23,22,2833.162252648452,49
2023-07-23,23,3587.291621111955,50
2023-07-23,24,4760.094894916622,52
2023-07-24,01,5356.768379142333,52
2023-07-24,02,4966.273391859425,52
2023-07-24,03,3765.840496644816,54
2023-07-24,04,2814.4312369411123,51
2023-07-24,05,2609.4337277921722,50
2023-07-24,06,3409.0173939032506,48
2023-07-24,07,3601.655728465238,51
2023-07-24,08,1986.66865277178,45
2023-07-24,09,509.77475446321995,38
2023-07-24,10,248.88631134883352,24
2023-07-24,11,267.5623973913414,24
2023-07-24,12,541.8811435568841,40
2023-07-24,13,1112.2982479934237,53
2023-07-24,14,1750.3337698368093,54
2023-07-24,15,2610.4224617591285,57
2023-07-24,16,4464.875411282917,57
2023-07-24,17,4850.94856054694,58
2023-07-24,18,7168.101541773862,58
2023-07-24,19,7748.653169371709,56
2023-07-24,20,8867.350723317923,54
2023-07-24,21,10693.981797604867,54
2023-07-24,22,10929.739919059111,51
2023-07-24,23,8979.654423064714,53
2023-07-24,24,8419.811279108126,53
2023-07-25,01,7231.188261832156,51
2023-07-25,02,6890.679269545374,53
2023-07-25,03,6389.99537461167,52
2023-07-25,04,6167.859810035486,51
2023-07-25,05,6477.772979011454,52
2023-07-25,06,6108.8378851746775,52
2023-07-25,07,4793.904103620044,54
2023-07-25,08,3133.215546787274,53
2023-07-25,09,1954.3974746836227,51
2023-07-25,10,1461.843170144893,51
2023-07-25,11,1452.5875216208847,46
2023-07-25,12,2611.685844050239,48
2023-07-25,13,3959.769678330327,54
2023-07-25,14,5370.226147025905,53
2023-07-25,15,6405.320751099491,54
2023-07-25,16,5363.524727916535,54
2023-07-25,17,4744.494870104644,52
2023-07-25,18,4764.654057097586,54
2023-07-25,19,4628.428488316939,53
2023-07-25,20,4703.187762151804,47
2023-07-25,21,4690.636333737941,34
2023-07-25,22,5077.0115961585325,34
2023-07-25,23,3996.9295965884335,43
2023-07-25,24,3795.03561350244,45
2023-07-26,01,4117.802324048844,41
2023-07-26,02,4664.627137440509,48
2023-07-26,03,4609.09324629646,47
2023-07-26,04,4242.300409388091,44
2023-07-26,05,4334.472386974349,43
2023-07-26,06,4645.731332738676,46
2023-07-26,07,3927.2787815828447,48
2023-07-26,08,2832.832674659466,47
2023-07-26,09,2348.407960515708,44
2023-07-26,10,1537.6186427791256,41
2023-07-26,11,1931.0798319629032,40
2023-07-26,12,2430.06090728685,49
2023-07-26,13,3266.0629411808195,53
2023-07-26,14,4932.49164798842,52
2023-07-26,15,5690.301303995592,54
2023-07-26,16,7200.894551677913,55
2023-07-26,17,7863.016731549653,56
2023-07-26,18,7512.840118252626,56
2023-07-26,19,6191.589425242438,55
2023-07-26,20,7082.603518464555,54
2023-07-26,21,10875.35955087651,55
2023-07-26,22,12383.728147133186,55
2023-07-26,23,14584.292914756512,54
2023-07-26,24,16041.60438755285,55
2023-07-27,01,15988.15782367238,55
2023-07-27,02,16503.81005227251,54
2023-07-27,03,15226.365766964967,54
2023-07-27,04,12187.16234153579,52
2023-07-27,05,10602.880948482809,52
2023-07-27,06,9790.663459460622,53
2023-07-27,07,9805.357144802887,56
2023-07-27,08,9033.842537420402,56
