Date,Hour Ending,Total Load
10/23/2023,11,11353.000670384106
10/23/2023,12,11207.60972915894
10/23/2023,13,11064.657153059603
10/23/2023,14,11232.752989470198
10/23/2023,15,11694.046812
10/23/2023,16,12179.92312871523
10/23/2023,17,13159.609902059605
10/23/2023,18,14405.727272152317
10/23/2023,19,15079.514312251655
10/23/2023,20,14721.496043781457
10/23/2023,21,14025.908360397354
10/23/2023,22,13145.259017596027
10/23/2023,23,12029.74608786755
10/23/2023,24,11075.396906456956
10/24/2023,1,10479.73914766225
10/24/2023,2,10115.8714507351
10/24/2023,3,9944.609320695365
10/24/2023,4,9937.399896523177
10/24/2023,5,10272.688218874173
10/24/2023,6,11222.308323311257
10/24/2023,7,12873.073114364239
10/24/2023,8,13838.892459377483
10/24/2023,9,13475.501259423841
10/24/2023,10,12796.837760860926
10/24/2023,11,12046.192749715232
10/24/2023,12,11822.901759543047
10/24/2023,13,11806.565516761588
10/24/2023,14,12044.13295241722
10/24/2023,15,12239.361288741722
10/24/2023,16,12092.320117238409
10/24/2023,17,13175.202358887416
10/24/2023,18,14383.993621105961
10/24/2023,19,15078.57894992715
10/24/2023,20,14784.820847582781
10/24/2023,21,14132.450994403975
10/24/2023,22,13184.889514675495
10/24/2023,23,12065.583484966888
10/24/2023,24,11073.483408529803
10/25/2023,1,10771.359908675497
10/25/2023,2,10358.088746701987
10/25/2023,3,10145.904787225167
10/25/2023,4,10131.172303615893
10/25/2023,5,10414.415554807945
10/25/2023,6,11301.311971026491
10/25/2023,7,12556.329985741722
10/25/2023,8,13511.291924324503
10/25/2023,9,13025.28523313245
10/25/2023,10,11880.854188649007
10/25/2023,11,11187.489381953643
10/25/2023,12,11113.558785576159
10/25/2023,13,11133.342010119206
10/25/2023,14,11615.454626900662
10/25/2023,15,12489.97605962914
10/25/2023,16,13110.137576357616
10/25/2023,17,13862.726629629138
10/25/2023,18,14610.965551112584
10/25/2023,19,15066.902480423843
10/25/2023,20,14691.02856647682
10/25/2023,21,14008.052091192052
10/25/2023,22,13102.69275149669
10/25/2023,23,11991.170181635762
10/25/2023,24,10994.895746940398
10/26/2023,1,10702.010258980132
10/26/2023,2,10263.791094536422
10/26/2023,3,10043.520111205298
10/26/2023,4,9933.301124039735
10/26/2023,5,10178.219484039735
10/26/2023,6,10958.974400291392
10/26/2023,7,12127.849735099338
10/26/2023,8,13149.107873642384
10/26/2023,9,13093.853804781456
10/26/2023,10,12471.424247860929
10/26/2023,11,11808.200175973509
10/26/2023,12,11347.827170198674
10/26/2023,13,11263.355756086092
10/26/2023,14,11673.101471205297
10/26/2023,15,12173.744626927153
10/26/2023,16,13006.236653403976
10/26/2023,17,14028.680556655629
10/26/2023,18,14827.534827609272
10/26/2023,19,15246.615739245033
10/26/2023,20,14833.039307920528
10/26/2023,21,14158.93464142384
10/26/2023,22,13268.307799933775
10/26/2023,23,12187.560908642383
10/26/2023,24,11488.270031139073
10/27/2023,1,10879.70717702649
10/27/2023,2,10400.090947092713
10/27/2023,3,10118.399375695362
10/27/2023,4,10032.206847715232
10/27/2023,5,10242.23678839073
10/27/2023,6,10969.02599621192
10/27/2023,7,12010.276824986755
10/27/2023,8,13039.260263245033
10/27/2023,9,13224.23588613245
10/27/2023,10,12695.86975592053
10/27/2023,11,12110.313369397352
10/27/2023,12,12097.823474662251
10/27/2023,13,12343.009802483444
10/27/2023,14,12131.662885112584
10/27/2023,15,12099.554446384107
10/27/2023,16,12799.065348417218
10/27/2023,17,13697.89022157616
10/27/2023,18,14474.681748145695
10/27/2023,19,14739.93053054967
10/27/2023,20,14282.379532490068
10/27/2023,21,13667.807716357614
10/27/2023,22,12955.888723649008
10/27/2023,23,12060.060052847683
10/27/2023,24,11173.685784688741
10/28/2023,1,10774.001390218542
10/28/2023,2,10327.483782
10/28/2023,3,10036.548833158939
10/28/2023,4,9877.799295430465
10/28/2023,5,9898.211412298015
10/28/2023,6,10079.62256195364
10/28/2023,7,10372.132817403972
10/28/2023,8,10988.917602794703
10/28/2023,9,11092.597059105958
10/28/2023,10,10667.30324284768
10/28/2023,11,10351.725735536424
10/28/2023,12,9980.522847774833
10/28/2023,13,10211.500416794703
10/28/2023,14,10803.963338046357
10/28/2023,15,11651.28250512583
10/28/2023,16,12552.721975331126
10/28/2023,17,13358.132382635762
10/28/2023,18,14133.063211649007
10/28/2023,19,14458.701389205296
10/28/2023,20,13979.13045892053
10/28/2023,21,13287.690194688743
10/28/2023,22,12536.60533505298
10/28/2023,23,11667.62333634437
10/28/2023,24,11006.388138907285
10/29/2023,1,10509.732725582782
10/29/2023,2,10024.41212829139
10/29/2023,3,9694.20594431126
10/29/2023,4,9528.009552748345
10/29/2023,5,9490.456123211921
10/29/2023,6,9675.511964476822
10/29/2023,7,10131.16984192053
10/29/2023,8,10419.427046145694
10/29/2023,9,11049.014149562916
10/29/2023,10,11708.946712913905
10/29/2023,11,12270.195164940398
10/29/2023,12,12683.639090013246
10/29/2023,13,12884.855801417218
10/29/2023,14,12864.293033046357
10/29/2023,15,13010.720356324504
10/29/2023,16,13176.688712152318
10/29/2023,17,13648.049031635761
10/29/2023,18,14299.536080264901
10/29/2023,19,14432.866416655628
10/29/2023,20,13974.671422152318
10/29/2023,21,13342.920825476822
10/29/2023,22,12502.038995046358
10/29/2023,23,11557.444612192052
10/29/2023,24,10863.169388033111
10/30/2023,1,10450.06972874172
10/30/2023,2,10097.2208295298
10/30/2023,3,9928.030227589405
10/30/2023,4,9916.931133483442
10/30/2023,5,10230.714160629137
10/30/2023,6,11090.335818774834
10/30/2023,7,12376.443278311257
10/30/2023,8,13526.85604158278
10/30/2023,9,14054.167872741722
10/30/2023,10,14322.948884874175
10/30/2023,11,14453.373319867547
10/30/2023,12,14503.858654980133
10/30/2023,13,14560.270340112584
10/30/2023,14,14539.831153907286
10/30/2023,15,14445.118853543046
10/30/2023,16,14519.02876923841
10/30/2023,17,14848.850435999999
10/30/2023,18,15447.262628317882
10/30/2023,19,15557.486888298015
10/30/2023,20,15053.388392324503
10/30/2023,21,14355.00814745033
10/30/2023,22,13431.42507037086
10/30/2023,23,12327.987109728476
10/30/2023,24,11378.624742304635
10/31/2023,1,11072.701737205298
10/31/2023,2,10689.440600860928
10/31/2023,3,10508.871271370861
10/31/2023,4,10517.02039628477
10/31/2023,5,10834.8602782649
10/31/2023,6,11453.283016033114
10/31/2023,7,13133.026793940397
10/31/2023,8,14237.389085960263
10/31/2023,9,13849.718153549667
10/31/2023,10,12267.58932752318
10/31/2023,11,11311.432774887417
10/31/2023,12,10679.582363410596
10/31/2023,13,10368.654138105961
10/31/2023,14,10510.76274729139
10/31/2023,15,11003.985206768211
10/31/2023,16,11934.91294184106
10/31/2023,17,13464.602048841058
10/31/2023,18,14546.737771682117
10/31/2023,19,14773.045464456955
10/31/2023,20,14498.42651131788
10/31/2023,21,14232.073074953643
10/31/2023,22,13614.734275860927
10/31/2023,23,12596.498482291392
10/31/2023,24,11974.167329390728
11/01/2023,1,11385.693023403976
11/01/2023,2,11034.613503218545
11/01/2023,3,10855.990410794702
11/01/2023,4,10856.385019278147
11/01/2023,5,11162.745560781459
11/01/2023,6,12109.262302357614
11/01/2023,7,13621.307085907285
11/01/2023,8,14495.719306887418
11/01/2023,9,14413.263274867548
11/01/2023,10,13857.674603490066
11/01/2023,11,13470.686419470201
11/01/2023,12,13313.87081347682
11/01/2023,13,13333.226687251657
11/01/2023,14,13487.5178377351
11/01/2023,15,13555.71567018543
11/01/2023,16,13871.238583953642
11/01/2023,17,14574.690665046359
11/01/2023,18,15601.762460960264
11/01/2023,19,16242.916507562915
11/01/2023,20,15942.52604074172
11/01/2023,21,15389.319555516555
11/01/2023,22,14524.43000921192
11/01/2023,23,13379.205970033116
11/01/2023,24,12392.248942695363
11/02/2023,1,11884.14231984106
11/02/2023,2,11778.053898576158
11/02/2023,3,11642.414828145695
11/02/2023,4,11668.344203642384
11/02/2023,5,11711.16491384106
11/02/2023,6,12686.814941523178
11/02/2023,7,14403.09229678808
11/02/2023,8,15522.95166349669
11/02/2023,9,15049.354727052978
