ID,Name,GENERATOR TYPE,Type,Fuel Type,Nameplate Capacity (MW),FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
253.0,TURNKEY LANDFILL,INTERNAL COMBUSTION,Generator,Landfill Gas,1.8137654202062303,0.4220027544346496,0.4220027544346496,0.4220027544346496,0.4220027544346496,0.4220027544346496,0.4280486391686703,0.4280486391686703,0.4280486391686703,0.4280486391686703,0.4280486391686703,0.4280486391686703,0.4280486391686703,0.4280486391686703
321.0,MANCHESTER 10 10A CC,COMBINED CYCLE,Generator,Gas,102.90065587879677,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606
322.0,MANCHESTER 11 11A CC,COMBINED CYCLE,Generator,Gas,102.90065587879677,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606,94.92039032412606
323.0,MANCHESTER 9 9A CC,COMBINED CYCLE,Generator,Gas,102.90065587879677,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982,93.10662490391982
326.0,ALTRESCO,COMBINED CYCLE,Generator,Gas,96.78735952999166,87.94162557564587,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511,81.89574084162511
327.0,AMOSKEAG,HYDRO: RUN OF RIVER,Generator,Hydro,9.068827101031152,2.8917466682821336,0.7140189870878527,0.7140189870878527,0.7140189870878527,0.7140189870878527,1.7647937538606622,1.7647937538606622,1.7647937538606622,1.7647937538606622,1.7647937538606622,1.7647937538606622,1.7647937538606622,1.7647937538606622
328.0,GULF ISLAND COMPOSITE Incremental,HYDRO: WEEKLY PONDAGE,Generator,Hydro,23.858125236159136,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416,17.704768855106416
330.0,AYERS ISLAND,HYDRO: RUN OF RIVER,Generator,Hydro,5.262640366728377,5.012038444503216,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859,2.229722289906859
331.0,AZISCOHOS HYDRO,HYDRO: DAILY PONDAGE,Generator,Hydro,4.097296084245874,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568,4.0174904057568
335.0,BELLOWS FALLS,HYDRO: DAILY PONDAGE,Generator,Hydro,29.973561828160083,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246,28.54624936015246
336.0,BERLIN  1 GT,GAS TURBINE,Generator,Oil,25.302027611876913,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761,24.34073193916761
346.0,BOLTON FALLS,HYDRO: RUN OF RIVER,Generator,Hydro,3.8693662297732914,0.4153522812272268,0.4153522812272268,0.4153522812272268,0.4153522812272268,0.4153522812272268,1.6160649894037513,1.6160649894037513,1.6160649894037513,1.6160649894037513,1.6160649894037513,1.6160649894037513,1.6160649894037513,1.6160649894037513
348.0,BOOT MILLS,HYDRO: RUN OF RIVER,Generator,Hydro,11.011442416688833,3.0574039099943024,3.0574039099943024,3.0574039099943024,3.0574039099943024,3.0574039099943024,6.5791317675614,6.5791317675614,6.5791317675614,6.5791317675614,6.5791317675614,6.5791317675614,6.5791317675614,6.5791317675614
349.0,"WHEELABRATOR BRIDGEPORT, L.P.",STEAM TURBINE,Generator,Refuse/Woods,40.59811598894946,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586,35.395632175324586
355.0,BRANFORD 10,GAS TURBINE,Generator,Oil,11.241566927319864,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896,9.576681418688896
356.0,BRISTOL REFUSE,STEAM TURBINE,Generator,Refuse/Woods,10.882592521237381,7.811887664828234,7.811887664828234,7.811887664828234,7.811887664828234,7.811887664828234,7.723013159238128,7.723013159238128,7.723013159238128,7.723013159238128,7.723013159238128,7.723013159238128,7.723013159238128,7.723013159238128
357.0,BRIDGEWATER,STEAM TURBINE,Generator,Refuse/Woods,9.121728592453833,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428,8.567018668107428
