local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-01-01,01,2929.793425467721,54
2023-01-01,02,2944.570089059717,54
2023-01-01,03,3636.2383661927097,56
2023-01-01,04,4475.309507391529,53
2023-01-01,05,5138.867000900017,57
2023-01-01,06,6596.676434406818,58
2023-01-01,07,8134.314974110104,57
2023-01-01,08,9711.291049487842,58
2023-01-01,09,10874.909403857891,58
2023-01-01,10,10303.73741744198,61
2023-01-01,11,10595.959111023596,62
2023-01-01,12,12274.352270562014,60
2023-01-01,13,11872.672880457685,60
2023-01-01,14,10727.64452221949,59
2023-01-01,15,9385.966117180185,59
2023-01-01,16,8240.084776663338,59
2023-01-01,17,7664.798405138617,57
2023-01-01,18,6667.662121390778,57
2023-01-01,19,7287.040150407746,57
2023-01-01,20,7454.889501447221,57
2023-01-01,21,6415.4177001926055,57
2023-01-01,22,5571.341560035205,57
2023-01-01,23,5701.070129533016,56
2023-01-01,24,5744.609857315546,54
2023-01-02,01,5506.615257713728,54
2023-01-02,02,5197.660058842025,55
2023-01-02,03,5790.482742507335,58
2023-01-02,04,5748.711698567315,58
2023-01-02,05,5415.7726450369555,58
2023-01-02,06,4776.939093752426,55
2023-01-02,07,4196.647723269124,57
2023-01-02,08,4125.712211713319,58
2023-01-02,09,3853.9746366764657,58
2023-01-02,10,3287.7072983628186,58
2023-01-02,11,3012.9842853506725,56
2023-01-02,12,3136.001891332596,58
2023-01-02,13,3226.894679437524,57
2023-01-02,14,3051.907873742833,57
2023-01-02,15,2808.5194156142247,52
2023-01-02,16,2794.3699448741804,52
2023-01-02,17,2895.536151894086,56
2023-01-02,18,2808.1054683319358,56
2023-01-02,19,2676.4702325641883,55
2023-01-02,20,2577.1228848149444,57
2023-01-02,21,2563.3371859290314,55
2023-01-02,22,2779.292228713247,56
2023-01-02,23,2357.8813514865,54
2023-01-02,24,1991.011164665524,49
2023-01-03,01,2313.8398694224097,47
2023-01-03,02,2402.5249386884643,41
2023-01-03,03,2202.362611916408,40
2023-01-03,04,2048.0731703361444,44
2023-01-03,05,1991.8766908012178,48
2023-01-03,06,2120.1752605965794,47
2023-01-03,07,2216.6876966550003,49
2023-01-03,08,2337.8488117951433,50
2023-01-03,09,2310.302501737399,50
2023-01-03,10,2152.5258679002786,50
2023-01-03,11,1683.3856146399614,45
2023-01-03,12,1646.9331660844946,46
2023-01-03,13,1714.8079765227722,50
2023-01-03,14,1793.044012875301,57
2023-01-03,15,2331.5768832756207,56
2023-01-03,16,3130.0561030960876,57
2023-01-03,17,3192.449248008302,51
2023-01-03,18,2330.033988859818,49
2023-01-03,19,1874.7421537706075,50
2023-01-03,20,1949.6289802937117,49
2023-01-03,21,1532.0565233209124,48
2023-01-03,22,1576.4868649532125,45
2023-01-03,23,1421.0935639535116,42
2023-01-03,24,1036.4612755652472,39
2023-01-04,01,934.7682265497018,37
2023-01-04,02,1117.6576621789914,42
2023-01-04,03,1527.6410856431683,46
2023-01-04,04,2151.8986750483264,48
2023-01-04,05,2215.458398665173,50
2023-01-04,06,2205.473488462091,45
2023-01-04,07,2190.2076144455737,42
2023-01-04,08,1906.6160945068227,37
2023-01-04,09,1820.740849217516,39
2023-01-04,10,1356.6808580580112,32
2023-01-04,11,1248.6531612377478,44
2023-01-04,12,985.7213738423061,40
2023-01-04,13,972.0987450979022,31
2023-01-04,14,783.702556228472,32
2023-01-04,15,701.5779241938379,34
2023-01-04,16,1055.5906575497922,38
2023-01-04,17,1000.8241777173171,41
2023-01-04,18,1320.002620075841,43
2023-01-04,19,1975.1808170822478,51
2023-01-04,20,3013.6240220596637,53
2023-01-04,21,4500.422309183699,55
2023-01-04,22,5624.251549025901,54
2023-01-04,23,6928.687242516285,53
2023-01-04,24,7214.5492005791,53
2023-01-05,01,7325.0731249501405,54
2023-01-05,02,7437.277926164402,53
2023-01-05,03,5837.936153686049,53
2023-01-05,04,4240.751924618408,52
2023-01-05,05,4086.8137110352372,52
2023-01-05,06,3589.8762705763943,51
2023-01-05,07,3517.0090050365784,50
2023-01-05,08,2903.5265888279587,51
2023-01-05,09,3002.660691007539,52
2023-01-05,10,2654.0543600354135,49
2023-01-05,11,2344.7103015955017,50
2023-01-05,12,2386.7698542474227,45
2023-01-05,13,1847.7226857085022,44
2023-01-05,14,1333.487266392815,43
2023-01-05,15,991.1779516542911,43
2023-01-05,16,1048.4782906086532,42
2023-01-05,17,1157.6098468483524,41
2023-01-05,18,1340.1229667664704,40
2023-01-05,19,1219.3507111945364,39
2023-01-05,20,1075.3221446722116,39
2023-01-05,21,1027.2039090704313,38
2023-01-05,22,799.2694828139277,36
2023-01-05,23,570.3315479943008,35
2023-01-05,24,626.6660099566559,34
2023-01-06,01,661.1490729569931,37
2023-01-06,02,604.4382952834667,36
2023-01-06,03,483.44025028482974,36
2023-01-06,04,522.8906806726291,36
2023-01-06,05,547.802780752174,34
2023-01-06,06,437.8433299478978,32
2023-01-06,07,277.2066967058757,32
2023-01-06,08,262.8314365391291,27
2023-01-06,09,176.8056649653522,28
2023-01-06,10,141.35672497300843,30
2023-01-06,11,221.08548031318432,31
2023-01-06,12,282.0235378088693,30
2023-01-06,13,127.6713769434093,27
2023-01-06,14,72.57875682791968,25
2023-01-06,15,69.19191542737727,29
2023-01-06,16,81.97410575016507,28
2023-01-06,17,126.49225438173903,30
2023-01-06,18,170.7720697295711,31
2023-01-06,19,176.1910159704389,30
2023-01-06,20,182.88943562928935,32
2023-01-06,21,219.091007043976,32
2023-01-06,22,241.0427568623064,33
2023-01-06,23,172.8167184269356,31
