Date,Hour Ending,Total Load
03/16/2023,12,15063.399773642383
03/16/2023,13,14867.696975284769
03/16/2023,14,14165.30916462914
03/16/2023,15,14421.018466251655
03/16/2023,16,15384.7242877351
03/16/2023,17,16204.660043145695
03/16/2023,18,16905.821462701984
03/16/2023,19,17687.35762152318
03/16/2023,20,18311.885643456953
03/16/2023,21,17873.53926687417
03/16/2023,22,17007.21744298013
03/16/2023,23,15790.395975079471
03/16/2023,24,14986.09219410596
03/17/2023,1,14712.91036136424
03/17/2023,2,14999.555141125826
03/17/2023,3,14804.229220033112
03/17/2023,4,14809.804237450331
03/17/2023,5,14778.986897662251
03/17/2023,6,15114.820126649007
03/17/2023,7,16491.638591066225
03/17/2023,8,17558.34001192053
03/17/2023,9,17347.335934887415
03/17/2023,10,16682.158359536425
03/17/2023,11,16137.279785543047
03/17/2023,12,15767.826718649007
03/17/2023,13,15765.096016192054
03/17/2023,14,15585.01753297351
03/17/2023,15,15120.93439555629
03/17/2023,16,15675.792294715231
03/17/2023,17,16261.03266121192
03/17/2023,18,16942.306875496688
03/17/2023,19,17235.135550708612
03/17/2023,20,17372.043964966888
03/17/2023,21,16900.93630710596
03/17/2023,22,16110.157717708611
03/17/2023,23,15129.798988013245
03/17/2023,24,14108.720266728476
03/18/2023,1,13557.966052390731
03/18/2023,2,13522.967958754969
03/18/2023,3,13210.398900953642
03/18/2023,4,13365.155339403973
03/18/2023,5,13547.720193834437
03/18/2023,6,13691.472584721854
03/18/2023,7,14022.153611682119
03/18/2023,8,14617.55789431788
03/18/2023,9,14954.391482781457
03/18/2023,10,15092.177233509932
03/18/2023,11,14007.684105735101
03/18/2023,12,13544.266323278147
03/18/2023,13,12710.009733715231
03/18/2023,14,12550.330384867551
03/18/2023,15,12329.079834158942
03/18/2023,16,12046.438561430463
03/18/2023,17,12868.074166708611
03/18/2023,18,14340.567931033114
03/18/2023,19,15531.943981390728
03/18/2023,20,16327.85956811921
03/18/2023,21,16191.785384701985
03/18/2023,22,15681.832393569537
03/18/2023,23,14922.8986379404
03/18/2023,24,14110.545430132452
03/19/2023,1,13467.678877827813
03/19/2023,2,13094.96583907947
03/19/2023,3,13533.483372615894
03/19/2023,4,13582.639592960264
03/19/2023,5,13687.999315728477
03/19/2023,6,13844.558108384108
03/19/2023,7,14283.448571324505
03/19/2023,8,14854.927048569536
03/19/2023,9,14402.587512933776
03/19/2023,10,13433.23775384106
03/19/2023,11,12714.88326615894
03/19/2023,12,12492.220038496689
03/19/2023,13,12468.00239276821
03/19/2023,14,12741.760314615893
03/19/2023,15,12731.995818476824
03/19/2023,16,13356.677842728477
03/19/2023,17,14375.34784621192
03/19/2023,18,16155.012596781457
03/19/2023,19,17789.128664860928
03/19/2023,20,18739.848601887417
03/19/2023,21,18464.80155860265
03/19/2023,22,17584.882014139075
03/19/2023,23,16327.406927026488
03/19/2023,24,15552.823597152319
03/20/2023,1,15290.109598807947
03/20/2023,2,15061.628666463575
03/20/2023,3,14965.734767960266
03/20/2023,4,15049.846120668875
03/20/2023,5,15245.348714622516
03/20/2023,6,15849.840000993378
03/20/2023,7,17754.085951649005
03/20/2023,8,18649.099851913907
03/20/2023,9,17337.231156278147
03/20/2023,10,15542.275435529802
03/20/2023,11,14348.81184874172
03/20/2023,12,13409.991278701988
03/20/2023,13,12847.00306613245
03/20/2023,14,12478.816287695365
03/20/2023,15,12263.830364503314
03/20/2023,16,12642.84963357616
03/20/2023,17,13678.930890456953
03/20/2023,18,15763.563071821194
03/20/2023,19,17438.568756834436
03/20/2023,20,18266.408917251658
03/20/2023,21,17887.67559655629
03/20/2023,22,16952.67155942384
03/20/2023,23,15726.28166974172
03/20/2023,24,14998.005220410598
03/21/2023,1,14400.473914529803
03/21/2023,2,14352.059552980132
03/21/2023,3,14240.930014847683
03/21/2023,4,14351.160850192055
03/21/2023,5,14810.884405966886
03/21/2023,6,15524.913078059606
03/21/2023,7,17189.161903311262
03/21/2023,8,17985.696870993375
03/21/2023,9,16759.051749536426
03/21/2023,10,15415.261549966888
03/21/2023,11,14373.474246377484
03/21/2023,12,12874.959029503309
03/21/2023,13,12626.251010086095
03/21/2023,14,12799.107027834436
03/21/2023,15,12753.10691278808
03/21/2023,16,12990.66455692053
03/21/2023,17,13731.254103278146
03/21/2023,18,15312.7039072649
03/21/2023,19,16809.8780752649
03/21/2023,20,17595.668727
03/21/2023,21,17180.521457483443
03/21/2023,22,16212.934704437086
03/21/2023,23,15126.539640456955
03/21/2023,24,14132.652658748344
03/22/2023,1,13452.117866562916
03/22/2023,2,13438.173977403974
03/22/2023,3,13381.657367483442
03/22/2023,4,13324.816248039739
03/22/2023,5,13518.262490284767
03/22/2023,6,14405.530139880795
03/22/2023,7,16327.74584797351
03/22/2023,8,17156.32207549669
03/22/2023,9,16203.659078980132
03/22/2023,10,14622.446386549671
03/22/2023,11,13737.94908810596
03/22/2023,12,13236.599708940397
03/22/2023,13,12874.859483940398
03/22/2023,14,12696.57723892053
03/22/2023,15,12370.97664739073
03/22/2023,16,12612.26385981457
03/22/2023,17,13557.033773801326
03/22/2023,18,15388.728323245034
03/22/2023,19,16726.552846430463
03/22/2023,20,17430.748439721854
03/22/2023,21,17007.187727562912
03/22/2023,22,16007.821040761588
03/22/2023,23,14709.09595112583
03/22/2023,24,13784.283586013245
03/23/2023,1,13113.470134688741
03/23/2023,2,13175.505295390729
03/23/2023,3,13596.748804966886
03/23/2023,4,13570.980927417217
03/23/2023,5,13517.05777744371
03/23/2023,6,14311.153791774834
03/23/2023,7,15599.375298059602
03/23/2023,8,16499.510017033113
03/23/2023,9,16712.85064321192
03/23/2023,10,16331.720186701987
03/23/2023,11,15741.40968770861
03/23/2023,12,15505.099477092715
03/23/2023,13,15506.138761807948
03/23/2023,14,15976.956895033114
03/23/2023,15,16245.512801880794
03/23/2023,16,16230.010293000001
03/23/2023,17,16245.773865258281
03/23/2023,18,16908.67116423179
03/23/2023,19,17281.140525099334
03/23/2023,20,17442.74178991391
03/23/2023,21,16928.494846450332
03/23/2023,22,15926.15449581457
03/23/2023,23,14672.5873432053
03/23/2023,24,13496.649122980134
03/24/2023,1,13432.247497033113
03/24/2023,2,13108.13867596689
03/24/2023,3,12912.583427225165
03/24/2023,4,12920.76530537086
03/24/2023,5,13275.651940331127
03/24/2023,6,13572.407023092715
03/24/2023,7,15403.367745894038
03/24/2023,8,16446.603023960266
03/24/2023,9,16368.417079927154
03/24/2023,10,15897.642054139073
03/24/2023,11,15451.89776070199
03/24/2023,12,14417.706156139073
03/24/2023,13,12943.840192152318
03/24/2023,14,12483.11809931126
03/24/2023,15,12409.350979172186
03/24/2023,16,12783.83146637086
03/24/2023,17,13412.0537152649
03/24/2023,18,14715.938270562916
03/24/2023,19,16036.443746761588
03/24/2023,20,16758.07886195364
03/24/2023,21,16507.852473695366
03/24/2023,22,15815.781801437086
03/24/2023,23,14882.901778013245
03/24/2023,24,13952.82579252318
03/25/2023,1,13730.812625562914
03/25/2023,2,13751.002014437086
03/25/2023,3,13759.876614576158
03/25/2023,4,13746.864395701987
03/25/2023,5,13748.255011112582
03/25/2023,6,13843.540755596028
03/25/2023,7,14518.403250993379
03/25/2023,8,14916.534732019867
03/25/2023,9,15448.363117748346
03/25/2023,10,15952.571860390728
03/25/2023,11,16246.364886754967
03/25/2023,12,16400.551136543047
03/25/2023,13,16417.939484503313
03/25/2023,14,16550.459476192053
03/25/2023,15,16732.623418509935
03/25/2023,16,16909.04236370861
03/25/2023,17,17291.186762384106
03/25/2023,18,17641.26677270861
03/25/2023,19,17698.05286255629
03/25/2023,20,17598.008007119206
03/25/2023,21,17066.80568562914
03/25/2023,22,16252.72318247682
03/25/2023,23,15239.246537821191
03/25/2023,24,14243.060124119203
03/26/2023,1,13498.425479324504
03/26/2023,2,12958.838351821192
03/26/2023,3,13065.065988317881
03/26/2023,4,13130.852568854307
03/26/2023,5,12820.694570423842
03/26/2023,6,13125.715059456952
03/26/2023,7,13366.64560370861
03/26/2023,8,13781.054830589403
03/26/2023,9,13468.036217304634
03/26/2023,10,12680.45082852318
03/26/2023,11,12416.947720410595
03/26/2023,12,12513.981041225166
03/26/2023,13,12273.543165317882
03/26/2023,14,11815.721566192053
03/26/2023,15,11783.703147258277
03/26/2023,16,11712.853991165563
03/26/2023,17,12713.513027980132
03/26/2023,18,14371.560001251655
03/26/2023,19,15611.516580874173
03/26/2023,20,16372.903032059603
03/26/2023,21,16158.177733470196
03/26/2023,22,15281.069898476822
03/26/2023,23,14147.999451238411
03/26/2023,24,13453.572935145696
03/27/2023,1,13038.060560880795
03/27/2023,2,13334.749567907285
03/27/2023,3,13330.289387086093
03/27/2023,4,13440.425869152317
03/27/2023,5,13516.904264801324
03/27/2023,6,14074.083638999999
03/27/2023,7,16036.218558198678
03/27/2023,8,16652.968431854304
03/27/2023,9,15294.901824119206
03/27/2023,10,13933.584419721858
03/27/2023,11,12715.81411507947
03/27/2023,12,12220.820483125826
03/27/2023,13,12313.615417052983
03/27/2023,14,12140.708193794704
03/27/2023,15,12770.164518258278
03/27/2023,16,13667.699382298013
03/27/2023,17,15060.264990019867
03/27/2023,18,16447.088412119203
03/27/2023,19,17212.443914066225
03/27/2023,20,17415.431288523177
03/27/2023,21,16836.460633490064
03/27/2023,22,15813.418386754965
03/27/2023,23,14559.331559801323
03/27/2023,24,13807.352863013244
03/28/2023,1,13478.850942635761
03/28/2023,2,13207.734169092717
03/28/2023,3,13369.857983999998
03/28/2023,4,13388.83030201987
03/28/2023,5,13474.884275304636
03/28/2023,6,13869.512132185431
03/28/2023,7,15690.994777708609
03/28/2023,8,16890.592752933775
03/28/2023,9,17124.754022284767
03/28/2023,10,17016.735542225164
03/28/2023,11,16947.592175801325
03/28/2023,12,16367.595914145697
03/28/2023,13,15490.639602357616
03/28/2023,14,15188.3281589404
03/28/2023,15,14861.815082225166
03/28/2023,16,14666.515947258276
03/28/2023,17,15097.203976251658
03/28/2023,18,16177.223749112582
03/28/2023,19,17219.09661754967
03/28/2023,20,17888.413984927156
03/28/2023,21,17591.986215536424
03/28/2023,22,16616.06439184768
03/28/2023,23,15363.880216350995
03/28/2023,24,14650.804475165563
03/29/2023,1,14444.659564072846
03/29/2023,2,14079.698401490068
03/29/2023,3,13941.552300496689
03/29/2023,4,14030.694829589404
03/29/2023,5,14189.699374867549
03/29/2023,6,14901.021828
03/29/2023,7,16841.754134364237
03/29/2023,8,17381.815809576157
03/29/2023,9,15800.188301642384
03/29/2023,10,13819.927918211919
03/29/2023,11,12221.023094880793
03/29/2023,12,12018.414926741722
03/29/2023,13,11599.10177610596
03/29/2023,14,11731.20732528477
03/29/2023,15,11652.515390562916
03/29/2023,16,11820.653205218543
03/29/2023,17,13185.671446013244
03/29/2023,18,14903.803920099339
03/29/2023,19,16458.472575536423
03/29/2023,20,17389.009400463576
03/29/2023,21,17122.422675993377
03/29/2023,22,16228.819235165563
03/29/2023,23,14970.258864019868
03/29/2023,24,14216.503583503312
03/30/2023,1,13866.399331390729
03/30/2023,2,13827.12944000662
03/30/2023,3,13824.668283675499
03/30/2023,4,13958.160937092716
03/30/2023,5,14013.503548549666
03/30/2023,6,14754.50535397351
03/30/2023,7,16660.333089298016
03/30/2023,8,17368.672765986754
03/30/2023,9,16268.306148476822
03/30/2023,10,14565.318881205298
03/30/2023,11,13343.229930596026
03/30/2023,12,12939.026411801326
03/30/2023,13,12614.648847615894
03/30/2023,14,12564.874728695364
03/30/2023,15,12399.390092145697
03/30/2023,16,12661.647207119206
03/30/2023,17,13772.506688384106
03/30/2023,18,15549.766107854304
03/30/2023,19,17394.087005344372
03/30/2023,20,18361.538297821193
03/30/2023,21,18182.514351158945
03/30/2023,22,17284.768977278145
03/30/2023,23,16011.64607755629
03/30/2023,24,15169.142259238411
03/31/2023,1,15077.752689119206
03/31/2023,2,14715.318598112584
03/31/2023,3,14550.931637403972
03/31/2023,4,14621.427756516558
03/31/2023,5,15022.867315807947
03/31/2023,6,15424.7896642649
03/31/2023,7,17141.34765
03/31/2023,8,17563.592909364237
03/31/2023,9,16245.603820192051
03/31/2023,10,14595.061437794704
03/31/2023,11,13583.445279238413
03/31/2023,12,13036.56138089404
03/31/2023,13,13232.88210258278
03/31/2023,14,13582.915002814569
03/31/2023,15,14308.992111576157
03/31/2023,16,15411.638940099338
03/31/2023,17,16559.57162235099
03/31/2023,18,17268.241416675493
03/31/2023,19,17481.93432188742
03/31/2023,20,17550.750936516557
03/31/2023,21,17048.71849702649
03/31/2023,22,16214.260279370863
03/31/2023,23,15179.106074721854
03/31/2023,24,14133.601128754966
04/01/2023,1,13747.251992145697
04/01/2023,2,13264.563562887417
04/01/2023,3,12953.100011423841
04/01/2023,4,12803.354813403974
04/01/2023,5,12901.94714431788
04/01/2023,6,13292.480939245033
04/01/2023,7,13660.530857483445
04/01/2023,8,14595.643198013246
04/01/2023,9,15611.732330006624
04/01/2023,10,16277.917682145693
04/01/2023,11,16669.19598228477
04/01/2023,12,16758.74384058278
04/01/2023,13,16007.782587119205
04/01/2023,14,15447.127335198677
04/01/2023,15,15277.602158463576
04/01/2023,16,14407.39764095364
04/01/2023,17,14308.064023529801
04/01/2023,18,14804.85180397351
04/01/2023,19,15395.623929417217
04/01/2023,20,15871.54362170861
04/01/2023,21,15549.10432581457
04/01/2023,22,14862.633412172185
04/01/2023,23,13971.265422317883
04/01/2023,24,13063.543728496688
04/02/2023,1,12327.982424364238
04/02/2023,2,12144.988697642384
04/02/2023,3,12029.79774129139
04/02/2023,4,12185.021726523179
04/02/2023,5,12690.899789066227
04/02/2023,6,12797.866380933776
04/02/2023,7,13083.901650715232
04/02/2023,8,13275.65735318543
04/02/2023,9,13349.048515331126
04/02/2023,10,11778.266044072847
04/02/2023,11,10785.955606490066
04/02/2023,12,10993.35921794702
04/02/2023,13,10547.584644039734
04/02/2023,14,10639.64161460265
04/02/2023,15,10668.843046251655
04/02/2023,16,11136.280900013246
04/02/2023,17,11804.043588715234
04/02/2023,18,13801.605568271523
04/02/2023,19,15719.046434602647
04/02/2023,20,16753.60506311921
04/02/2023,21,16740.796111867552
04/02/2023,22,15994.097819880793
04/02/2023,23,14892.587838039737
04/02/2023,24,13901.594759105961
04/03/2023,1,13704.612161086092
04/03/2023,2,13819.031676874174
04/03/2023,3,13756.901715357615
04/03/2023,4,13873.664320748345
04/03/2023,5,13980.749508377485
04/03/2023,6,14850.480162278147
04/03/2023,7,16708.20521749669
04/03/2023,8,17005.302521403974
04/03/2023,9,15661.806542821194
04/03/2023,10,13926.00237
04/03/2023,11,12636.799336509932
04/03/2023,12,11918.749720291393
04/03/2023,13,11765.630768940397
04/03/2023,14,11771.465858980131
04/03/2023,15,11772.003387218543
04/03/2023,16,12220.039507450332
04/03/2023,17,13094.118745112584
04/03/2023,18,14998.81297345033
04/03/2023,19,16454.46702858278
04/03/2023,20,17135.076486754966
04/03/2023,21,16897.223178476823
04/03/2023,22,15988.852998953644
04/03/2023,23,14657.21523055629
04/03/2023,24,13523.22106354967
04/04/2023,1,12731.1888142053
04/04/2023,2,12261.260648602649
04/04/2023,3,12105.671082437088
04/04/2023,4,12101.492133476822
04/04/2023,5,12467.958147854304
04/04/2023,6,13557.983365430464
04/04/2023,7,15308.024559039735
04/04/2023,8,16031.15201002649
04/04/2023,9,15433.702391503311
04/04/2023,10,14455.710168913907
04/04/2023,11,13265.58958798013
04/04/2023,12,12409.295076476821
04/04/2023,13,12217.810230754969
04/04/2023,14,12042.354995860927
04/04/2023,15,12430.53029497351
04/04/2023,16,12813.581246821193
04/04/2023,17,13841.748786516555
04/04/2023,18,15167.863753509931
04/04/2023,19,16180.962516377484
04/04/2023,20,16702.759950039734
04/04/2023,21,16327.929790728474
04/04/2023,22,15407.072934993379
04/04/2023,23,14054.96034989404
04/04/2023,24,12901.984724860926
04/05/2023,1,12136.181540324504
04/05/2023,2,11973.196331423842
04/05/2023,3,11778.51003931788
04/05/2023,4,11779.970301437086
04/05/2023,5,12147.807703013246
04/05/2023,6,12890.261341490068
04/05/2023,7,14681.322832251657
04/05/2023,8,15768.59520210596
04/05/2023,9,16003.290994748344
04/05/2023,10,15873.062821509937
04/05/2023,11,15885.465061311259
04/05/2023,12,15811.160581490067
04/05/2023,13,15722.980731894038
04/05/2023,14,15923.591929231789
04/05/2023,15,16170.470966860927
04/05/2023,16,16406.643641384107
04/05/2023,17,16931.848150231788
04/05/2023,18,17526.27755431788
04/05/2023,19,17728.435936390728
04/05/2023,20,17806.894754145695
04/05/2023,21,17335.905286649006
04/05/2023,22,16362.834509602651
04/05/2023,23,15072.840098344372
04/05/2023,24,13926.334974258278
04/06/2023,1,13702.565405403975
04/06/2023,2,13354.994556715234
04/06/2023,3,13119.531844768213
04/06/2023,4,13093.188144158941
04/06/2023,5,13330.07193778808
04/06/2023,6,13907.854208801326
04/06/2023,7,15612.48805686755
04/06/2023,8,16704.759355033115
04/06/2023,9,16714.65404950331
04/06/2023,10,16108.633894013246
04/06/2023,11,15276.262449139072
04/06/2023,12,14306.54734984768
04/06/2023,13,13838.996999503313
04/06/2023,14,13968.616155913907
04/06/2023,15,14328.5417504702
04/06/2023,16,14308.56431334437
04/06/2023,17,14832.224612503313
04/06/2023,18,15621.456245662252
04/06/2023,19,16346.332135092714
04/06/2023,20,16726.768567052983
04/06/2023,21,16335.201487291391
04/06/2023,22,15392.555215132448
04/06/2023,23,14141.185101158942
04/06/2023,24,13017.113213721856
04/07/2023,1,12765.037410953642
04/07/2023,2,12359.859756119205
04/07/2023,3,12139.29720017881
04/07/2023,4,12119.610697748345
04/07/2023,5,12381.515572629141
04/07/2023,6,12682.088863152318
04/07/2023,7,13951.587607350992
04/07/2023,8,14564.245270529804
04/07/2023,9,13721.668062913906
04/07/2023,10,12270.201694410598
04/07/2023,11,11944.89915796689
04/07/2023,12,11934.633553569536
04/07/2023,13,11725.94871250331
04/07/2023,14,12322.81542317881
04/07/2023,15,13279.500301589404
04/07/2023,16,13784.626104913907
04/07/2023,17,14417.098063172187
04/07/2023,18,15254.62114905298
04/07/2023,19,16003.325456721856
04/07/2023,20,16494.77040381457
04/07/2023,21,16275.338252701988
04/07/2023,22,15586.49793923841
04/07/2023,23,14601.228351894038
04/07/2023,24,13668.265966887417
04/08/2023,1,12986.011240350994
04/08/2023,2,12838.274130337748
04/08/2023,3,13007.15565818543
04/08/2023,4,13020.936437423841
04/08/2023,5,12919.633124304633
04/08/2023,6,13079.578173079472
