time,numGenerators,totalCap,adjRatios,cap_rate,LOLE
2024/06/12-15:30:26,903,42864.84604250003,6.406973669298581,1.25,0.0
2024/06/12-15:30:26,903,42864.84604250003,0.8736156674779009,1.25,0.0
2024/06/12-15:30:26,903,42864.84604250003,34.02080882771948,1.25,0.0
