local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-01-08,10,1560.0788675531962,51
2023-01-08,11,1216.5497533527448,42
2023-01-08,12,909.9696563031388,30
2023-01-08,13,696.3803750897323,30
2023-01-08,14,496.9953545011603,36
2023-01-08,15,448.60988935061727,44
2023-01-08,16,501.10863159684993,45
2023-01-08,17,1173.2706462166336,53
2023-01-08,18,2533.733842129163,53
2023-01-08,19,3202.3976491255094,53
2023-01-08,20,3686.4188819463416,54
2023-01-08,21,4001.8277887122395,52
2023-01-08,22,3812.591414415838,53
2023-01-08,23,3775.347676476205,53
2023-01-08,24,3683.375569453424,53
2023-01-09,01,3347.4515329984297,54
2023-01-09,02,3183.4714489064013,53
2023-01-09,03,3074.860431264452,51
2023-01-09,04,2895.823959049573,51
2023-01-09,05,2042.4855430093642,51
2023-01-09,06,1705.914402213771,48
2023-01-09,07,1933.9129672094296,47
2023-01-09,08,1582.3238801330008,52
2023-01-09,09,1066.600941596481,50
2023-01-09,10,761.3919369121047,47
2023-01-09,11,755.2092073212317,50
2023-01-09,12,780.3373580522205,49
2023-01-09,13,728.8188827773909,52
2023-01-09,14,809.5403440368833,48
2023-01-09,15,1077.524831702635,49
2023-01-09,16,1193.9011014317744,50
2023-01-09,17,1274.3855046655035,55
2023-01-09,18,1575.6349996222543,54
2023-01-09,19,2013.3274058403872,57
2023-01-09,20,2368.5748748819847,56
2023-01-09,21,2393.510816402895,55
2023-01-09,22,2104.101408787008,54
2023-01-09,23,1857.1638296249023,51
2023-01-09,24,1711.7831900948481,50
2023-01-10,01,1591.569143137799,54
2023-01-10,02,1977.755888028441,56
2023-01-10,03,2532.497296210989,56
2023-01-10,04,2887.5269281478304,56
2023-01-10,05,3434.752956216292,56
2023-01-10,06,4000.7129752937817,56
2023-01-10,07,4320.305635865734,56
2023-01-10,08,4553.3593030864695,56
2023-01-10,09,4546.3628878395975,56
2023-01-10,10,4363.450196554792,56
2023-01-10,11,3950.354162253096,56
2023-01-10,12,3317.8577216199387,57
2023-01-10,13,3245.567837709244,58
2023-01-10,14,3180.9983570700515,56
2023-01-10,15,2944.984668014101,58
2023-01-10,16,2585.00244543089,57
2023-01-10,17,2816.8708225228056,54
2023-01-10,18,3101.0136977825287,53
2023-01-10,19,2895.080750103934,55
2023-01-10,20,2354.255288731102,55
2023-01-10,21,1957.4265605757566,56
2023-01-10,22,2092.6585538136414,55
2023-01-10,23,2032.3753385592106,53
2023-01-10,24,1584.0986118393969,53
2023-01-11,01,1590.7426435344594,52
2023-01-11,02,1507.3879160968852,49
2023-01-11,03,1452.300756488256,47
2023-01-11,04,1553.2234057270473,47
2023-01-11,05,1601.1924175890854,45
2023-01-11,06,1657.8749136413703,44
2023-01-11,07,1674.270359261105,42
2023-01-11,08,1716.1655600846484,45
2023-01-11,09,1439.9545182275172,47
2023-01-11,10,786.520087643094,45
2023-01-11,11,445.3743676476216,40
2023-01-11,12,209.86682951154435,38
2023-01-11,13,113.21763171017521,36
2023-01-11,14,67.33088629065878,36
2023-01-11,15,52.19120751010625,29
2023-01-11,16,78.82499705338044,39
2023-01-11,17,157.3680872653118,51
2023-01-11,18,303.29972653092545,52
2023-01-11,19,395.23979868536014,53
2023-01-11,20,501.300840806929,52
2023-01-11,21,493.17679819425814,51
2023-01-11,22,525.6473407502635,52
2023-01-11,23,584.5466496921254,51
2023-01-11,24,586.4559278455762,47
2023-01-12,01,623.5843402591616,46
2023-01-12,02,654.5043951871968,45
2023-01-12,03,695.7909335121567,42
2023-01-12,04,741.5495394582871,48
2023-01-12,05,836.2253893695128,48
2023-01-12,06,875.33996362058,48
2023-01-12,07,1067.7413829096163,51
2023-01-12,08,1448.5847117600617,52
2023-01-12,09,1635.1621919837066,51
2023-01-12,10,2087.3663935628006,51
2023-01-12,11,2400.686626912509,51
2023-01-12,12,2135.123975293752,52
2023-01-12,13,2122.8546207170457,54
2023-01-12,14,2396.7591520532283,54
2023-01-12,15,2801.5837833478604,58
2023-01-12,16,3427.4746341279706,57
2023-01-12,17,3733.868928941166,58
2023-01-12,18,3672.0224121114256,55
2023-01-12,19,3764.6352165011376,56
2023-01-12,20,3786.796938423241,55
2023-01-12,21,3840.173436062167,54
2023-01-12,22,4057.312180688365,58
2023-01-12,23,4578.109442370969,56
2023-01-12,24,4880.307169430778,56
2023-01-13,01,5043.377463261764,57
2023-01-13,02,5098.605576291119,57
2023-01-13,03,4864.661339730351,58
2023-01-13,04,4363.443789581122,58
2023-01-13,05,4362.790278266853,57
2023-01-13,06,4257.818421669066,59
2023-01-13,07,4205.133877186424,59
2023-01-13,08,4062.828585017634,61
2023-01-13,09,3378.5573901628745,60
2023-01-13,10,2987.565415020258,59
2023-01-13,11,3047.1374561973976,57
2023-01-13,12,3083.778938612116,57
2023-01-13,13,3225.052708020149,58
2023-01-13,14,3470.093822976144,60
2023-01-13,15,3264.4940379283516,59
2023-01-13,16,3408.9456662763578,59
2023-01-13,17,3674.431434211081,58
2023-01-13,18,3679.0828970949947,56
2023-01-13,19,3444.6837654037054,55
2023-01-13,20,3008.503404971526,53
2023-01-13,21,3154.99245094637,53
2023-01-13,22,3232.5873090552445,52
2023-01-13,23,3041.0252033168863,54
2023-01-13,24,2967.6333199350715,55
2023-01-14,01,3027.634628348052,55
2023-01-14,02,3127.5706036417723,55
2023-01-14,03,2769.9781822372083,54
2023-01-14,04,2573.437857957807,53
2023-01-14,05,2748.5212274187284,53
2023-01-14,06,2535.470131993543,53
2023-01-14,07,2474.629510029883,53
2023-01-14,08,2554.1720881342258,54
2023-01-14,09,2558.9965393072075,54
2023-01-14,10,2387.744540100526,53
2023-01-14,11,2269.9138873484562,51
2023-01-14,12,2361.9756920026066,52
2023-01-14,13,2530.5239483208447,52
2023-01-14,14,2472.6625691134086,53
2023-01-14,15,2539.628257904919,53
2023-01-14,16,2791.550462581739,52
2023-01-14,17,2822.393633825742,52
2023-01-14,18,3058.2727764346364,51
2023-01-14,19,2808.400803331994,53
2023-01-14,20,2982.3309175324425,51
2023-01-14,21,3028.8135115032037,52
2023-01-14,22,2865.1922179366557,55
2023-01-14,23,2903.4162228476916,54
2023-01-14,24,3230.1911009029277,54
2023-01-15,01,3162.546272902472,55
2023-01-15,02,3378.1089020060226,54
2023-01-15,03,3468.7099166635726,54
2023-01-15,04,3675.3412244721235,55
2023-01-15,05,3903.3205685467747,55
2023-01-15,06,4079.1919957690225,56
2023-01-15,07,4398.2144356844055,55
2023-01-15,08,4671.0874442598315,57
2023-01-15,09,4820.248198254772,57
2023-01-15,10,4657.555915870272,56
2023-01-15,11,4408.247756450525,57
2023-01-15,12,4634.695833818216,58
2023-01-15,13,4636.64355381368,57
2023-01-15,14,4864.417874730915,59
2023-01-15,15,5263.6428110385805,57
2023-01-15,16,5343.781237694166,57
2023-01-15,17,5368.153365532182,58
2023-01-15,18,4983.42100366447,59
2023-01-15,19,5038.034047221569,58
2023-01-15,20,4987.072978655969,57
2023-01-15,21,5121.561762948214,57
2023-01-15,22,4881.787180348386,57
2023-01-15,23,4719.479316384041,58
2023-01-15,24,5174.29756322021,57
2023-01-16,01,5119.793438215487,59
2023-01-16,02,4622.221456084091,58
2023-01-16,03,4518.402854746777,56
2023-01-16,04,4410.163441577649,56
2023-01-16,05,4441.602461372895,57
2023-01-16,06,4324.636750066179,56
2023-01-16,07,4156.415249405076,57
2023-01-16,08,4491.980495334591,57
2023-01-16,09,4526.988199463638,57
2023-01-16,10,4797.670023044164,57
2023-01-16,11,4800.367358958938,57
2023-01-16,12,4893.076267953691,56
2023-01-16,13,4728.525963205093,59
2023-01-16,14,4997.2728807374915,57
2023-01-16,15,4653.083848249103,58
2023-01-16,16,4536.01562536368,58
2023-01-16,17,4411.6050106532375,56
2023-01-16,18,4001.161463450635,55
2023-01-16,19,3813.7126348079646,55
2023-01-16,20,3322.7013937139295,54
2023-01-16,21,3064.083901552692,51
2023-01-16,22,3052.589790789971,51
2023-01-16,23,3087.9626924181684,49
2023-01-16,24,3097.4193855540525,47
2023-01-17,01,2894.946203656879,49
2023-01-17,02,2790.3011027162247,50
2023-01-17,03,2582.6959349099434,50
2023-01-17,04,2400.814766385895,51
2023-01-17,05,2172.085806391935,50
2023-01-17,06,1945.131578104372,49
2023-01-17,07,1852.4867388463147,47
2023-01-17,08,1861.1938160628913,50
2023-01-17,09,1966.473207396806,52
2023-01-17,10,1613.9743300593361,53
2023-01-17,11,1341.9534489819257,52
2023-01-17,12,1065.6142676514096,52
2023-01-17,13,1011.9750840920415,52
2023-01-17,14,1160.9692567715801,51
2023-01-17,15,1269.8621812549786,51
2023-01-17,16,1293.990844093557,54
2023-01-17,17,1464.9353085641121,51
2023-01-17,18,1759.4638881417688,55
2023-01-17,19,1974.5652151411289,56
2023-01-17,20,1932.7789328699644,56
2023-01-17,21,2010.399418873517,56
2023-01-17,22,1931.7922589248924,57
2023-01-17,23,2233.938730195344,57
2023-01-17,24,2247.463851611234,54
2023-01-18,01,2067.7418332137395,54
2023-01-18,02,2188.3338916172775,53
2023-01-18,03,2379.5628347248307,55
2023-01-18,04,2616.037825884972,54
2023-01-18,05,2776.7759813003363,53
2023-01-18,06,2715.1088597333373,54
2023-01-18,07,3093.7866314835605,55
2023-01-18,08,3329.8515763288674,57
2023-01-18,09,3486.02155951802,55
2023-01-18,10,3398.3933806430227,57
2023-01-18,11,3266.0253046353128,59
2023-01-18,12,3439.4620818632256,59
2023-01-18,13,3822.0609214990614,58
2023-01-18,14,3966.3651894526743,60
2023-01-18,15,4274.418890446216,61
2023-01-18,16,4328.794875977555,61
2023-01-18,17,5079.903620150433,61
2023-01-18,18,5581.0442866156345,62
2023-01-18,19,5834.677153262154,62
2023-01-18,20,5457.005276378012,59
2023-01-18,21,5336.451659816489,58
2023-01-18,22,5504.0773119263495,58
2023-01-18,23,5517.602433342237,57
2023-01-18,24,5641.538932001151,56
2023-01-19,01,5268.172541422773,57
2023-01-19,02,4911.3745847532045,57
2023-01-19,03,4919.300011182128,57
2023-01-19,04,4937.912269691439,56
2023-01-19,05,4438.4566373012685,56
2023-01-19,06,4681.069509236599,56
2023-01-19,07,4574.258851195722,57
2023-01-19,08,4638.841145782251,57
2023-01-19,09,4435.118604019566,53
2023-01-19,10,3928.2308821730066,52
2023-01-19,11,3662.0723820030053,46
2023-01-19,12,3088.007541233853,40
2023-01-19,13,2375.814755128292,27
2023-01-19,14,1650.38516142196,26
2023-01-19,15,1054.2290754410656,24
2023-01-19,16,587.1286600808528,30
2023-01-19,17,647.8155146764489,44
2023-01-19,18,905.266937629874,51
2023-01-19,19,1137.6286516943253,53
2023-01-19,20,1281.753524385197,52
2023-01-19,21,1582.5096823694107,52
2023-01-19,22,1884.7202233765554,51
2023-01-19,23,2204.171930527783,50
2023-01-19,24,2279.8190686411913,48
2023-01-20,01,2423.7837669903297,51
2023-01-20,02,2697.2462171433326,52
2023-01-20,03,2556.388901023803,47
2023-01-20,04,2552.647228400933,45
2023-01-20,05,2971.3109228212497,44
2023-01-20,06,2681.799003626653,44
2023-01-20,07,2615.8968724642496,44
2023-01-20,08,2809.2016750406556,46
2023-01-20,09,3050.9303846096223,46
2023-01-20,10,3134.893774545781,44
2023-01-20,11,2966.262227569841,46
2023-01-20,12,2619.7090217974805,46
2023-01-20,13,2255.004859619998,47
2023-01-20,14,1988.4042782668143,47
2023-01-20,15,1790.909314910686,45
2023-01-20,16,1562.295680442774,44
2023-01-20,17,1433.5603585055574,45
2023-01-20,18,1583.8102980242786,45
2023-01-20,19,1574.3151630463783,42
2023-01-20,20,1539.6854703638194,43
2023-01-20,21,1672.745499527812,44
2023-01-20,22,1560.8156695251662,44
2023-01-20,23,1700.8528930150255,45
2023-01-20,24,1956.990886366244,45
2023-01-21,01,2225.494338899209,44
2023-01-21,02,2449.2450803521233,41
2023-01-21,03,2508.2853427147093,42
2023-01-21,04,2698.4891700351754,46
2023-01-21,05,2558.5608650976956,47
2023-01-21,06,2560.963480223682,46
2023-01-21,07,2503.3327520683415,46
2023-01-21,08,2360.4316113483064,48
2023-01-21,09,2127.2818395225304,44
2023-01-21,10,1671.6435000566928,44
2023-01-21,11,1466.5050171130908,40
2023-01-21,12,1339.9993220127901,45
2023-01-21,13,1659.6880871897815,48
2023-01-21,14,2024.5652376563362,51
2023-01-21,15,2066.0055433493594,52
2023-01-21,16,1805.5044009293483,50
2023-01-21,17,1797.44442805337,49
2023-01-21,18,2028.4670846209397,49
2023-01-21,19,2332.70863628125,47
2023-01-21,20,2402.153823882779,50
2023-01-21,21,2426.724567904538,51
2023-01-21,22,2459.8358078274728,50
2023-01-21,23,2639.9999074081497,47
2023-01-21,24,2245.2470387216563,41
2023-01-22,01,1838.5387571682518,31
2023-01-22,02,1639.647073552216,36
2023-01-22,03,1407.8555801443317,33
2023-01-22,04,1106.0678993993604,35
2023-01-22,05,1010.2259802803235,39
2023-01-22,06,691.5623308904196,39
2023-01-22,07,495.5601923992373,30
2023-01-22,08,472.0081571908959,30
2023-01-22,09,516.7352403762693,31
2023-01-22,10,271.66849752559847,30
2023-01-22,11,201.49291492577103,35
2023-01-22,12,303.74180771410715,34
2023-01-22,13,339.03141868460375,29
2023-01-22,14,328.8443305504189,32
2023-01-22,15,290.1654305088635,42
2023-01-22,16,299.385065618984,40
2023-01-22,17,493.554809640747,42
2023-01-22,18,696.828863246583,42
2023-01-22,19,853.0629161724289,41
2023-01-22,20,1089.3136632541446,45
2023-01-22,21,1089.243186543783,41
2023-01-22,22,1073.5525080276702,46
2023-01-22,23,834.6941226625496,44
2023-01-22,24,707.7911951947528,44
2023-01-23,01,379.72851543198846,44
2023-01-23,02,258.29073650410294,38
2023-01-23,03,412.91023206528564,35
2023-01-23,04,771.8993737297548,42
2023-01-23,05,1196.3165305051002,47
2023-01-23,06,1980.6262122322862,48
2023-01-23,07,2511.2838063919407,50
2023-01-23,08,3181.4660661479115,51
2023-01-23,09,3678.9739785426154,49
2023-01-23,10,3455.3705974840937,51
2023-01-23,11,2891.3134495863865,51
2023-01-23,12,2929.941093838588,53
2023-01-23,13,3038.090809376348,51
2023-01-23,14,3067.1720628612943,51
2023-01-23,15,3768.5306564920716,51
2023-01-23,16,4349.880226323216,51
2023-01-23,17,4804.525484870312,50
2023-01-23,18,5241.506717011153,50
2023-01-23,19,5542.0322239432735,50
2023-01-23,20,5740.014117298267,52
2023-01-23,21,5718.384174190716,53
2023-01-23,22,5691.436442937646,54
2023-01-23,23,5689.75140886262,53
2023-01-23,24,5764.732221714422,51
2023-01-24,01,5989.3671255336985,53
2023-01-24,02,5887.496244191853,51
2023-01-24,03,5688.239363076666,51
2023-01-24,04,5226.136387178507,51
2023-01-24,05,5347.856072947839,51
2023-01-24,06,4973.317206187983,49
2023-01-24,07,5111.11839586726,52
2023-01-24,08,5016.711638850144,51
2023-01-24,09,4646.81142102686,51
2023-01-24,10,4413.584765517052,54
2023-01-24,11,4384.260047032672,53
2023-01-24,12,4152.10976309931,52
2023-01-24,13,4173.400136602386,52
2023-01-24,14,4484.042254958328,52
2023-01-24,15,4607.25476559261,53
2023-01-24,16,4685.951623172603,55
2023-01-24,17,4967.518895017271,53
2023-01-24,18,4667.807073741152,51
2023-01-24,19,4060.8360162064787,52
2023-01-24,20,4313.635976275994,51
2023-01-24,21,4177.942680933921,50
2023-01-24,22,3922.599152317695,50
2023-01-24,23,3789.3661348646324,50
2023-01-24,24,3472.349077707736,49
2023-01-25,01,3919.6263165351406,51
2023-01-25,02,3567.1979159080315,50
2023-01-25,03,3485.919047939312,51
2023-01-25,04,2906.747849155727,50
2023-01-25,05,3002.63461709045,48
2023-01-25,06,2728.1406441766912,46
2023-01-25,07,1979.4088872351194,45
2023-01-25,08,1149.4367041668424,45
2023-01-25,09,978.1590770654834,41
2023-01-25,10,232.17591182804202,34
2023-01-25,11,63.339341694685764,21
2023-01-25,12,47.667884099581435,17
2023-01-25,13,31.69529874202008,20
2023-01-25,14,52.4090446148624,30
2023-01-25,15,227.54366986513918,39
2023-01-25,16,530.2347338974813,43
2023-01-25,17,1158.0797116467263,49
2023-01-25,18,1996.2336000906973,52
2023-01-25,19,2719.2862065657196,52
2023-01-25,20,3148.3868610933237,52
2023-01-25,21,4212.873501378936,52
2023-01-25,22,4668.934701106946,52
2023-01-25,23,5070.44052004088,52
2023-01-25,24,5344.274574666703,51
2023-01-26,01,5503.186742586315,55
2023-01-26,02,5445.69056087803,54
2023-01-26,03,5314.206647236685,55
2023-01-26,04,5066.743696233697,52
2023-01-26,05,4451.642189112684,52
2023-01-26,06,3823.399978995944,50
2023-01-26,07,3162.4950171131172,51
2023-01-26,08,3133.3561008651486,48
2023-01-26,09,3058.977543538261,50
2023-01-26,10,2899.085108647245,54
2023-01-26,11,3476.8083313815678,57
2023-01-26,12,4271.439647689993,60
2023-01-26,13,5060.5481526954845,61
2023-01-26,14,4961.951234898649,62
2023-01-26,15,5510.272855464559,58
2023-01-26,16,5663.91208405434,58
2023-01-26,17,5796.7414621662365,60
2023-01-26,18,5891.25713773573,61
2023-01-26,19,5831.749166295287,59
2023-01-26,20,5979.827141740115,59
2023-01-26,21,6115.2833790564255,59
2023-01-26,22,6007.011931018948,57
2023-01-26,23,6017.961449019778,55
2023-01-26,24,5739.129954931907,55
2023-01-27,01,5694.479755430564,56
2023-01-27,02,5525.585522534184,56
2023-01-27,03,5173.201970722764,56
2023-01-27,04,5140.50718408833,55
2023-01-27,05,4800.770998300103,55
2023-01-27,06,4596.497456801857,55
2023-01-27,07,4546.433364549959,54
2023-01-27,08,4033.5166804805926,57
2023-01-27,09,3450.911343810264,57
2023-01-27,10,3084.7335776888413,57
2023-01-27,11,2365.6020390994295,58
2023-01-27,12,1844.6894518907784,53
2023-01-27,13,1460.4952758112888,54
2023-01-27,14,1258.1310124664928,55
2023-01-27,15,869.3045944241006,50
2023-01-27,16,508.0986398700547,49
2023-01-27,17,272.5078110762765,43
2023-01-27,18,415.1847077178865,45
2023-01-27,19,563.0961018473138,50
2023-01-27,20,878.5370434815601,54
2023-01-27,21,1261.565150353237,52
2023-01-27,22,1698.6104522307705,55
2023-01-27,23,2121.2977261154056,56
2023-01-27,24,2493.20973367085,54
2023-01-28,01,2582.4780978051863,56
2023-01-28,02,2807.8882454384493,56
2023-01-28,03,3359.1570738922383,56
2023-01-28,04,4101.834240716322,56
2023-01-28,05,4421.144994446824,58
2023-01-28,06,4899.560125307017,58
2023-01-28,07,4960.900491216883,58
2023-01-28,08,5214.783229836509,59
2023-01-28,09,4953.327448339773,59
2023-01-28,10,4986.983281024597,61
2023-01-28,11,4881.928133769109,62
2023-01-28,12,4477.340560500241,61
2023-01-28,13,4759.010343923616,60
2023-01-28,14,4415.628590117559,61
2023-01-28,15,4256.677980355931,59
2023-01-28,16,4150.713042839402,59
2023-01-28,17,4752.763544596051,59
2023-01-28,18,5146.837274073597,56
2023-01-28,19,5204.250165124182,57
2023-01-28,20,5397.119293491077,56
2023-01-28,21,5147.849575913346,55
2023-01-28,22,5150.034353934577,54
2023-01-28,23,4442.730088738692,55
2023-01-28,24,3781.2164643572823,54
2023-01-29,01,3076.9170698122966,53
2023-01-29,02,2029.2615493559315,51
2023-01-29,03,1422.4698870840016,49
2023-01-29,04,1129.73526013375,51
2023-01-29,05,768.5293055797033,48
2023-01-29,06,648.8790723055524,48
2023-01-29,07,1000.6603685920599,47
2023-01-29,08,1311.8983354992465,55
2023-01-29,09,1808.2209577651297,56
2023-01-29,10,2378.6017886744366,57
2023-01-29,11,2340.0382141589284,57
2023-01-29,12,2563.4301650863617,58
2023-01-29,13,2689.903825318316,59
2023-01-29,14,3261.4122835934195,60
2023-01-29,15,3922.054559555802,58
2023-01-29,16,4563.4118447736,58
2023-01-29,17,4733.715611877225,58
2023-01-29,18,4982.697015639836,57
2023-01-29,19,4934.07449246353,58
2023-01-29,20,4896.465557024748,57
2023-01-29,21,4525.200653809904,57
2023-01-29,22,4441.9356240037,57
2023-01-29,23,4394.626530429596,57
2023-01-29,24,4217.569813078534,56
2023-01-30,01,4352.250806580858,57
2023-01-30,02,4215.788674398466,57
2023-01-30,03,3846.279281969009,57
2023-01-30,04,4589.718878659741,56
2023-01-30,05,3915.9358997016216,55
2023-01-30,06,3298.9891841638555,53
2023-01-30,07,2564.391211136757,54
2023-01-30,08,1992.1907997053695,53
2023-01-30,09,1537.2508203694856,50
2023-01-30,10,891.0754909523773,46
2023-01-30,11,537.3208467757255,37
2023-01-30,12,239.77458259983004,35
2023-01-30,13,169.36834894790795,39
2023-01-30,14,126.90933444146629,34
2023-01-30,15,153.85065872086682,37
2023-01-30,16,170.03467420951503,43
2023-01-30,17,154.2158562200169,44
2023-01-30,18,188.7494442975362,42
2023-01-30,19,273.1805433115529,37
2023-01-30,20,385.84076831249916,46
2023-01-30,21,574.7888287937839,45
2023-01-30,22,720.7845377960906,48
2023-01-30,23,712.7565997884593,49
